"userid";"uIndex";"adid";"aIndex";"Rating"
1138616;5311;5009144;322;4
1141254;5322;5009144;322;4
1151407;5373;5009144;322;2
1152756;5377;5009144;322;4
1154956;5395;5009144;322;1
1223889;5689;5009144;322;4
1246526;5794;5009144;322;4.5
1311787;6073;5009144;322;4
1320339;6110;5009144;322;5
1348065;6235;5009144;322;4
1350114;6246;5009144;322;4
1355501;6266;5009144;322;4.5
1378336;6373;5009144;322;4
1403394;6468;5009144;322;3
1412597;6509;5009144;322;4
1414228;6515;5009144;322;2.5
1423760;6557;5009144;322;4
1458373;6727;5009144;322;3.5
1461620;6744;5009144;322;4.5
1536003;7080;5009144;322;1.5
1552585;7163;5009144;322;4
1586758;7311;5009144;322;3.5
1609918;7430;5009144;322;0
1622825;7500;5009144;322;1.5
1644109;7598;5009144;322;4
1651651;7639;5009144;322;3
1674764;7746;5009144;322;2.5
1711245;7904;5009144;322;0
1724898;7980;5009144;322;4
1802975;8336;5009144;322;2
1814941;8382;5009144;322;4
1839757;8503;5009144;322;4
1898313;8769;5009144;322;3
1940209;8970;5009144;322;4
1958097;9053;5009144;322;4
1965270;9085;5009144;322;4
46067;216;5010232;323;3
73882;334;5010232;323;3
95532;441;5010232;323;4
126294;587;5010232;323;4
192710;869;5010232;323;4
275432;1287;5010232;323;1
349461;1655;5010232;323;3
353743;1680;5010232;323;1
431073;2025;5010232;323;4
453899;2124;5010232;323;3.5
536740;2515;5010232;323;4
617882;2912;5010232;323;3
741937;3460;5010232;323;4
1140905;5320;5010232;323;4
1158058;5403;5010232;323;4
1258691;5833;5010232;323;4
1318061;6100;5010232;323;4
1464393;6752;5010232;323;4
1541380;7107;5010232;323;4
1562584;7209;5010232;323;4
1659071;7667;5010232;323;5
1867905;8636;5010232;323;4
352032;1668;5035274;324;2
397120;1880;5035274;324;5
815628;3792;5035274;324;4
977798;4559;5035274;324;0
1484392;6839;5035274;324;0.5
353691;1678;5035441;325;4
227248;1055;5037094;326;4
443400;2081;5037094;326;2.5
517653;2414;5037094;326;4
740306;3453;5037094;326;4
883554;4111;5037094;326;4
929052;4318;5037094;326;5
929285;4322;5037094;326;4
1566295;7222;5037094;326;4
1640678;7586;5037094;326;4
1696895;7838;5037094;326;1
1953907;9039;5037094;326;4.5
1966234;9089;5037094;326;0.5
325714;1548;5038212;327;5
533735;2505;5038212;327;4
1162758;5421;5038212;327;4
1242704;5772;5038212;327;4
79128;372;5046839;328;4
166302;746;5046839;328;4
575769;2700;5046839;328;3
702039;3288;5046839;328;4
1025563;4770;5046839;328;3.5
1158163;5404;5046839;328;4
1270190;5889;5047425;329;0
166153;743;5047630;330;4
244742;1141;5047630;330;4.5
857749;3985;5047630;330;1
1236057;5741;5047630;330;4
1590371;7330;5047630;330;4
388678;1843;5048470;331;4.5
788238;3675;5048470;331;4
1342413;6207;5048470;331;4
1500578;6910;5048470;331;2
1760226;8149;5048470;331;4.5
1989301;9210;5048470;331;4
1097711;5116;5048472;332;4
388678;1843;5048475;333;4.5
976837;4551;5048475;333;3.5
1384645;6395;5048475;333;4
1500578;6910;5048475;333;2.5
388678;1843;5048476;334;4.5
503271;2350;5048476;334;4
1675740;7748;5048476;334;4
616756;2904;5051859;335;4
70532;314;5051960;336;5
452028;2117;5051960;336;4
1308809;6056;5051960;336;4
1823724;8429;5051960;336;2.5
1908527;8815;5051960;336;4
28651;125;5052769;337;4.5
34056;148;5052769;337;4
82438;385;5052769;337;4
95737;443;5052769;337;4
127822;592;5052769;337;3.5
186527;848;5052769;337;4
193452;875;5052769;337;1.5
204578;927;5052769;337;4
214648;994;5052769;337;2
214837;999;5052769;337;3.5
221596;1030;5052769;337;4
227905;1058;5052769;337;4
229023;1064;5052769;337;3
258075;1196;5052769;337;4
310633;1461;5052769;337;4
314827;1482;5052769;337;2
316706;1491;5052769;337;4
367601;1750;5052769;337;3.5
396387;1879;5052769;337;4
459097;2148;5052769;337;3.5
500696;2334;5052769;337;0.5
662319;3115;5052769;337;4
670405;3146;5052769;337;4
711302;3325;5052769;337;3.5
713459;3333;5052769;337;4
848532;3948;5052769;337;4.5
878045;4087;5052769;337;3.5
931674;4334;5052769;337;5
968485;4503;5052769;337;1.5
988045;4608;5052769;337;4.5
1033671;4802;5052769;337;4
1138594;5310;5052769;337;3.5
1264860;5862;5052769;337;4
1348602;6240;5052769;337;4
1357458;6276;5052769;337;3.5
1391290;6415;5052769;337;4
1432894;6595;5052769;337;3.5
1461601;6743;5052769;337;5
1480266;6822;5052769;337;4
1523172;7007;5052769;337;4
1538801;7094;5052769;337;4
1542928;7114;5052769;337;4
1670608;7720;5052769;337;4
1683839;7782;5052769;337;4
1742397;8059;5052769;337;4
1785949;8261;5052769;337;2
1791288;8288;5052769;337;5
1881669;8702;5052769;337;4.5
1890686;8738;5052769;337;4
1902075;8786;5052769;337;4
1916898;8852;5052769;337;4
1934830;8942;5052769;337;0
1964220;9080;5052769;337;4
1988646;9205;5052769;337;3.5
1208410;5619;5054807;338;4
76885;357;5055706;339;4
95443;440;5055706;339;1
132339;607;5055706;339;2.5
280389;1314;5055706;339;4
847598;3940;5055706;339;4
1036612;4813;5055706;339;2.5
1418297;6528;5055706;339;1
1534314;7067;5055706;339;4.5
1967711;9097;5055706;339;4
409269;1929;5059819;340;2
1621931;7494;5059819;340;0
92729;426;5079781;341;5
1673882;7740;5079781;341;4.5
1467129;6766;5079799;342;3.5
1590504;7331;5079799;342;1.5
1596038;7370;5079799;342;4
114541;526;5081484;343;2
533735;2505;5081779;344;4
662107;3113;5081779;344;4
1568262;7232;5081779;344;4
116886;539;5088250;345;0
951725;4427;5088250;345;0
37980;171;5091347;346;4
70427;313;5091347;346;4
140437;655;5091347;346;4.5
145638;674;5091347;346;4
233690;1090;5091347;346;2.5
433514;2037;5091347;346;2.5
591499;2780;5091347;346;4
880322;4095;5091347;346;5
929345;4323;5091347;346;4
1000752;4664;5091347;346;1
1310940;6069;5091347;346;5
1417279;6526;5091347;346;1.5
1627141;7523;5091347;346;1.5
1741018;8052;5091347;346;5
1763501;8165;5091347;346;4
1847418;8551;5091347;346;2.5
1864506;8615;5091347;346;4
1930745;8926;5091347;346;2.5
1966717;9091;5091347;346;2
1987500;9199;5091347;346;2.5
10980;44;5092763;347;4
112387;518;5092763;347;4
231880;1082;5092763;347;2.5
567126;2658;5092763;347;4
631100;2982;5092763;347;0
740906;3457;5092763;347;4
742769;3469;5092763;347;4
794779;3698;5092763;347;3
838003;3889;5092763;347;3.5
859238;3993;5092763;347;4
884021;4113;5092763;347;4
893581;4159;5092763;347;4
1175856;5477;5092763;347;2.5
1206198;5612;5092763;347;4
1295394;6000;5092763;347;4
1361209;6297;5092763;347;4
1537304;7085;5092763;347;5
1590055;7327;5092763;347;5
1591145;7334;5092763;347;4
1625072;7512;5092763;347;4.5
1636656;7564;5092763;347;3
1666794;7701;5092763;347;3
12466;53;5094293;348;3
89145;417;5094293;348;4
204875;931;5094293;348;4
325183;1544;5094293;348;4
494650;2310;5094293;348;4
979077;4568;5094293;348;5
1239629;5761;5094293;348;5
1727797;7994;5094293;348;5
1793666;8301;5094293;348;4
544063;2549;5094510;349;2.5
666847;3134;5094510;349;4.5
783053;3655;5094510;349;4
1967335;9094;5094510;349;2
70627;315;5098726;350;5
441651;2073;5098726;350;4
642559;3033;5098726;350;2
694833;3250;5098726;350;4
1065123;4947;5098726;350;1
1600730;7400;5098726;350;4
1604546;7408;5098726;350;4
1692254;7824;5098726;350;1
1753981;8117;5098726;350;1.5
1779786;8233;5098726;350;4
387682;1840;5100442;351;0
88209;414;5102305;352;4
172182;771;5102305;352;1.5
286099;1341;5102305;352;1.5
472457;2214;5102305;352;5
518871;2421;5102305;352;4
1824457;8433;5102305;352;3
1952699;9033;5102305;352;4
1953406;9037;5102305;352;3.5
592458;2787;5102446;353;2.5
1753138;8111;5102446;353;3
461917;2165;5113894;354;2
1273496;5911;5113894;354;4
26649;114;5114042;355;4
194089;879;5114042;355;1
205827;938;5114042;355;4
206473;944;5114042;355;4
209351;956;5114042;355;5
279861;1311;5114042;355;4
292478;1370;5114042;355;4.5
367215;1748;5114042;355;4
428387;2017;5114042;355;1
493348;2305;5114042;355;4
545925;2558;5114042;355;5
588137;2762;5114042;355;3.5
663764;3120;5114042;355;3.5
760822;3556;5114042;355;4
796022;3704;5114042;355;1.5
812648;3780;5114042;355;3.5
814947;3790;5114042;355;4
842668;3913;5114042;355;4.5
857722;3984;5114042;355;4.5
889871;4143;5114042;355;4
918457;4275;5114042;355;5
923911;4294;5114042;355;1.5
987885;4606;5114042;355;4
998937;4651;5114042;355;4
1105138;5147;5114042;355;4
1118544;5216;5114042;355;3.5
1134196;5286;5114042;355;3
1304711;6034;5114042;355;4
1361241;6298;5114042;355;4
1385613;6397;5114042;355;4
1459396;6733;5114042;355;3
1476577;6803;5114042;355;4
1638065;7571;5114042;355;4
1763617;8166;5114042;355;2
1868298;8637;5114042;355;4
1889882;8736;5114042;355;4
1997185;9246;5114042;355;4.5
8019;33;5118769;356;4
21881;92;5118769;356;4
153684;703;5118769;356;4
158596;715;5118769;356;4
176914;801;5118769;356;4
205276;934;5118769;356;4
225901;1043;5118769;356;5
491812;2301;5118769;356;3.5
516779;2410;5118769;356;4
531102;2493;5118769;356;3.5
541176;2535;5118769;356;4
597619;2815;5118769;356;4
697321;3266;5118769;356;4
736892;3443;5118769;356;4
749265;3502;5118769;356;2.5
768518;3587;5118769;356;4
854248;3969;5118769;356;3.5
898309;4177;5118769;356;2
1014989;4730;5118769;356;4
1051418;4879;5118769;356;2
1053194;4884;5118769;356;4
1113651;5189;5118769;356;4
1123089;5238;5118769;356;2.5
1166967;5439;5118769;356;3.5
1195953;5569;5118769;356;1.5
1224199;5690;5118769;356;2
1361602;6301;5118769;356;4
1424415;6560;5118769;356;3.5
1428418;6582;5118769;356;4
1440370;6631;5118769;356;4
1499593;6906;5118769;356;4
1546134;7122;5118769;356;4
1575514;7264;5118769;356;4
1672190;7731;5118769;356;4
1868973;8641;5118769;356;3
1884131;8714;5118769;356;4
1971211;9110;5118769;356;4
1980734;9160;5118769;356;4
115557;535;5120139;357;1.5
209856;961;5120139;357;4
238539;1110;5120139;357;4
468986;2194;5120139;357;3
506318;2368;5120139;357;1
506797;2373;5120139;357;4
630420;2976;5120139;357;4
785240;3670;5120139;357;4
1137407;5304;5120139;357;4
1182543;5509;5120139;357;4
1388175;6404;5120139;357;4.5
1395711;6431;5120139;357;5
1699875;7855;5120139;357;3.5
1790022;8281;5120139;357;4.5
1806360;8349;5120139;357;4
1820759;8419;5120139;357;2.5
115557;535;5120140;358;1
123378;570;5120140;358;3.5
293758;1377;5120140;358;4
298848;1399;5120140;358;5
909275;4233;5120140;358;4
1199419;5586;5120140;358;4
1216750;5653;5120140;358;4
1273448;5910;5120140;358;3
1498271;6897;5120140;358;4
1698157;7846;5120140;358;4
1957515;9050;5120140;358;4
456635;2135;5121748;359;2.5
11919;50;5123245;360;3.5
687662;3222;5123245;360;5
964168;4484;5123245;360;4
1596651;7373;5123245;360;0
1715407;7929;5123245;360;3.5
1797024;8312;5123245;360;4
1983435;9173;5123245;360;3.5
126868;589;5123275;361;0.5
693933;3242;5123275;361;4
1387353;6403;5123275;361;4
1390267;6409;5123275;361;4
85684;401;5126038;362;4
191413;866;5126038;362;4
346470;1644;5126038;362;4
432678;2032;5126038;362;4
443944;2085;5126038;362;4
687769;3223;5126038;362;3.5
709201;3316;5126038;362;4
937902;4361;5126038;362;3.5
985558;4598;5126038;362;4
1092294;5094;5126038;362;4
1167487;5442;5126038;362;3
1304767;6035;5126038;362;2.5
1327535;6149;5126038;362;3.5
1374717;6358;5126038;362;4
1378388;6374;5126038;362;4
1401229;6461;5126038;362;3
1455792;6715;5126038;362;3
1458673;6729;5126038;362;4
1530622;7046;5126038;362;4.5
1561020;7200;5126038;362;4
1585659;7305;5126038;362;4
1732141;8013;5126038;362;4
1751947;8103;5126038;362;4.5
1755862;8128;5126038;362;1.5
1785681;8258;5126038;362;4
1833596;8480;5126038;362;3.5
1911545;8827;5126038;362;4
21577;89;5128520;363;4
107355;498;5128520;363;1
111342;514;5128520;363;3.5
226576;1049;5128520;363;4
234775;1096;5128520;363;0
326999;1553;5128520;363;4
345702;1639;5128520;363;4
421607;1980;5128520;363;4.5
607888;2864;5128520;363;0
771271;3602;5128520;363;4
927945;4313;5128520;363;4
972861;4529;5128520;363;3.5
1136846;5302;5128520;363;2
1284414;5955;5128520;363;4
1300010;6010;5128520;363;4
1300519;6014;5128520;363;4
1368451;6328;5128520;363;4
1516159;6979;5128520;363;4
1877530;8683;5128520;363;4
1888064;8728;5128520;363;4
1898840;8772;5128520;363;3
1934901;8945;5128520;363;3.5
1939889;8969;5128520;363;4
1949036;9014;5128520;363;4
12966;57;5128614;364;4
86895;407;5128614;364;4
88500;416;5128614;364;4
95443;440;5128614;364;2.5
140450;656;5128614;364;4
206197;940;5128614;364;4
210387;966;5128614;364;4
266891;1245;5128614;364;4.5
269926;1261;5128614;364;4
274029;1280;5128614;364;4
336297;1595;5128614;364;4
407214;1918;5128614;364;4
425845;2001;5128614;364;4
471513;2208;5128614;364;4
472823;2217;5128614;364;4
477646;2240;5128614;364;3
484655;2271;5128614;364;2.5
581360;2722;5128614;364;4
595452;2806;5128614;364;2
598487;2821;5128614;364;4
606953;2860;5128614;364;4
617042;2908;5128614;364;4
670415;3147;5128614;364;4
677719;3176;5128614;364;4.5
683519;3194;5128614;364;4
687613;3221;5128614;364;3.5
717338;3365;5128614;364;4
756475;3532;5128614;364;3.5
789376;3677;5128614;364;4
971667;4525;5128614;364;4
995152;4636;5128614;364;3.5
998848;4650;5128614;364;4
1033393;4798;5128614;364;4
1043834;4849;5128614;364;4
1063227;4937;5128614;364;2
1069724;4969;5128614;364;4.5
1075515;5005;5128614;364;4
1104132;5139;5128614;364;4
1112650;5185;5128614;364;5
1120020;5223;5128614;364;4
1122591;5234;5128614;364;4
1168393;5447;5128614;364;4
1182333;5507;5128614;364;5
1239328;5760;5128614;364;4
1251903;5808;5128614;364;3
1263556;5855;5128614;364;4
1272897;5907;5128614;364;4
1278878;5933;5128614;364;3.5
1319757;6108;5128614;364;4.5
1330380;6162;5128614;364;3.5
1335179;6177;5128614;364;4
1335355;6180;5128614;364;4
1454307;6706;5128614;364;4
1472676;6790;5128614;364;5
1508459;6953;5128614;364;4
1518769;6993;5128614;364;4
1539910;7103;5128614;364;4
1587874;7317;5128614;364;2.5
1646577;7609;5128614;364;3
1684811;7785;5128614;364;4
1723887;7975;5128614;364;3.5
1725741;7983;5128614;364;4
1750886;8098;5128614;364;4
1816223;8393;5128614;364;4
1837296;8494;5128614;364;4
1879598;8691;5128614;364;3.5
1909891;8820;5128614;364;3.5
1914338;8844;5128614;364;4
1925659;8898;5128614;364;4
81818;384;5128731;365;4
148381;689;5128731;365;4
229514;1066;5128731;365;3.5
249019;1161;5128731;365;2
341206;1613;5128731;365;4
434488;2042;5128731;365;4
583946;2732;5128731;365;2.5
654023;3083;5128731;365;3
845108;3925;5128731;365;3.5
967006;4494;5128731;365;3.5
1137477;5305;5128731;365;3
1226095;5703;5128731;365;4
1308543;6055;5128731;365;4
1443244;6639;5128731;365;4
1711997;7911;5128731;365;3
289707;1354;5133284;366;2
734103;3432;5133284;366;4
1666074;7697;5133284;366;4.5
1888562;8732;5133284;366;4.5
93988;432;5139672;367;5
301524;1413;5139672;367;3.5
306672;1441;5139672;367;0
330146;1573;5139672;367;4
342053;1618;5139672;367;4
344228;1632;5139672;367;4.5
462870;2168;5139672;367;4.5
524586;2447;5139672;367;4
565267;2649;5139672;367;5
581539;2724;5139672;367;4
593215;2795;5139672;367;0
610099;2875;5139672;367;5
694453;3246;5139672;367;4.5
699443;3279;5139672;367;4
715396;3350;5139672;367;1
747577;3492;5139672;367;4
765084;3573;5139672;367;4
774445;3617;5139672;367;4.5
998253;4649;5139672;367;5
1061754;4929;5139672;367;4
1168978;5453;5139672;367;5
1226178;5704;5139672;367;4
1231132;5720;5139672;367;2.5
1258195;5829;5139672;367;4
1360754;6294;5139672;367;1.5
1421461;6543;5139672;367;0
1468058;6775;5139672;367;0.5
1567092;7227;5139672;367;4
1629800;7533;5139672;367;3.5
1634527;7551;5139672;367;0
1661914;7679;5139672;367;4
1669229;7713;5139672;367;3.5
1738519;8043;5139672;367;3.5
1741369;8054;5139672;367;4
1815038;8384;5139672;367;0
1859104;8591;5139672;367;3.5
1886723;8721;5139672;367;4
1948028;9010;5139672;367;2
1969060;9103;5139672;367;0
316829;1494;5139680;368;5
432616;2030;5139680;368;4
463622;2175;5139680;368;1
509131;2382;5139680;368;4
533079;2500;5139680;368;1.5
575882;2701;5139680;368;4
590114;2772;5139680;368;1.5
1344479;6216;5139680;368;1.5
1371950;6341;5139680;368;4
1719182;7946;5139680;368;4.5
1829194;8454;5139680;368;4
1941170;8976;5139680;368;2
872347;4054;5142311;369;3.5
1153816;5391;5142311;369;4
1883092;8711;5142311;369;5
18793;78;5142752;370;3.5
37947;170;5142752;370;2.5
131337;602;5142752;370;4
197574;901;5142752;370;4
229520;1067;5142752;370;4
268321;1252;5142752;370;5
385708;1830;5142752;370;5
471735;2209;5142752;370;4.5
501959;2339;5142752;370;5
554092;2601;5142752;370;5
558426;2620;5142752;370;2
566714;2656;5142752;370;5
573098;2686;5142752;370;4
626654;2958;5142752;370;4
638367;3009;5142752;370;4
642649;3034;5142752;370;4.5
668986;3143;5142752;370;4
688299;3228;5142752;370;4
735132;3436;5142752;370;5
748247;3494;5142752;370;4
766821;3583;5142752;370;1
817599;3798;5142752;370;4
906288;4219;5142752;370;4.5
911174;4240;5142752;370;4
963445;4481;5142752;370;4
964838;4485;5142752;370;4
980614;4576;5142752;370;2
1024117;4763;5142752;370;4
1153795;5389;5142752;370;4
1192135;5555;5142752;370;4
1294035;5989;5142752;370;3.5
1425476;6571;5142752;370;4.5
1451495;6687;5142752;370;4
1501112;6914;5142752;370;4
1534842;7070;5142752;370;4
1621500;7491;5142752;370;5
1667507;7704;5142752;370;2.5
1674264;7743;5142752;370;4
1736190;8033;5142752;370;1
1772362;8201;5142752;370;5
1831050;8465;5142752;370;4
1860957;8601;5142752;370;4
1896694;8762;5142752;370;5
1930860;8927;5142752;370;4
1504730;6930;5143414;371;2
69143;304;5176672;372;4
665275;3125;5176672;372;4
1260901;5840;5199725;373;4
1822580;8424;5199725;373;2.5
767786;3586;5200632;374;3
1563902;7213;5200632;374;4
345186;1636;5205494;375;0
95443;440;5210848;376;0.5
737786;3445;5210848;376;3.5
84227;394;5230261;377;4
173726;784;5230261;377;3
280196;1313;5230261;377;4.5
283521;1328;5230261;377;4
285828;1337;5230261;377;4.5
347449;1646;5230261;377;4
358852;1707;5230261;377;4
438959;2062;5230261;377;4
470574;2202;5230261;377;4
471861;2210;5230261;377;3
479095;2250;5230261;377;1.5
491592;2298;5230261;377;4
550577;2585;5230261;377;4
707336;3310;5230261;377;4
713905;3338;5230261;377;4
794237;3695;5230261;377;5
796647;3707;5230261;377;4
813424;3783;5230261;377;3.5
820807;3817;5230261;377;2.5
839458;3897;5230261;377;2
846864;3934;5230261;377;5
869988;4040;5230261;377;4
872020;4051;5230261;377;3.5
884432;4117;5230261;377;4
952531;4432;5230261;377;4
954315;4438;5230261;377;4
971186;4521;5230261;377;4
994070;4634;5230261;377;4.5
1010680;4713;5230261;377;4
1222012;5684;5230261;377;3.5
1246436;5793;5230261;377;4
1363526;6311;5230261;377;4
1399516;6452;5230261;377;4.5
1484288;6838;5230261;377;4
1495953;6885;5230261;377;4
1531827;7051;5230261;377;4
1568955;7238;5230261;377;3
1573959;7258;5230261;377;2.5
1654796;7652;5230261;377;4
1715095;7924;5230261;377;5
1751225;8100;5230261;377;4
1773436;8206;5230261;377;4
1891688;8744;5230261;377;4
1906217;8804;5230261;377;4
1956128;9046;5230261;377;4
5436;26;5233430;378;1.5
12903;56;5233430;378;4
18878;79;5233430;378;4
21323;86;5233430;378;4
55817;261;5233430;378;5
68752;300;5233430;378;4.5
71366;320;5233430;378;4
75404;343;5233430;378;4
97677;451;5233430;378;4
173518;783;5233430;378;3.5
191385;865;5233430;378;4
196986;897;5233430;378;5
219945;1021;5233430;378;4.5
227054;1054;5233430;378;3.5
307596;1446;5233430;378;2
308669;1451;5233430;378;1.5
330536;1574;5233430;378;3.5
339572;1608;5233430;378;3.5
340073;1610;5233430;378;1
355349;1686;5233430;378;4.5
355868;1691;5233430;378;4
411559;1936;5233430;378;2.5
453933;2125;5233430;378;4
498149;2323;5233430;378;4
502726;2345;5233430;378;4
505196;2361;5233430;378;5
525327;2453;5233430;378;3.5
546062;2560;5233430;378;2.5
572879;2685;5233430;378;2.5
605065;2851;5233430;378;4
606682;2858;5233430;378;4
624270;2944;5233430;378;4
624861;2945;5233430;378;4
633782;2995;5233430;378;4
694351;3244;5233430;378;4
697448;3270;5233430;378;4
713584;3334;5233430;378;4
716561;3357;5233430;378;4
763898;3563;5233430;378;4
823243;3825;5233430;378;4
850743;3956;5233430;378;5
929349;4324;5233430;378;4
1017813;4739;5233430;378;3.5
1050369;4873;5233430;378;2
1086705;5074;5233430;378;4
1132530;5279;5233430;378;2.5
1146019;5341;5233430;378;5
1146320;5343;5233430;378;3.5
1167703;5443;5233430;378;5
1169374;5457;5233430;378;3.5
1176913;5480;5233430;378;4
1179888;5494;5233430;378;4.5
1210060;5632;5233430;378;4
1212482;5639;5233430;378;1.5
1232630;5723;5233430;378;1.5
1234464;5736;5233430;378;4
1272657;5904;5233430;378;5
1290430;5977;5233430;378;3
1313880;6081;5233430;378;4
1316817;6095;5233430;378;5
1332546;6165;5233430;378;3
1347142;6231;5233430;378;1
1348755;6241;5233430;378;1
1353644;6259;5233430;378;4
1356535;6273;5233430;378;1.5
1361632;6302;5233430;378;4
1393049;6419;5233430;378;4
1394353;6424;5233430;378;3.5
