"AdID";"CreateDate";"ChangeDate";"AdStatusID";"SiteID";"AdGroupID";"ParentAdID";"PropertyTypeID";"DealTypeID";"AvailableDate";"HasCableTV";"HasCellar";"HasConservatory";"HasDishwasher";"HasDryer";"HasFireplace";"HasGarden";"HasGardenhouse";"HasLift";"HasPlayground";"HasTinkerroom";"HasWashingmachine";"HasWoodStove";"IsAttic";"IsBrightly";"IsBuildingLandConnected";"IsCentral";"IsChildFriendly";"IsCornerHouse";"IsFirstTimeUse";"IsFlatShare";"IsFurnished";"IsMiddleHouse";"IsMinergieCertified";"IsNewBuilding";"IsOldBuilding";"IsQuiet";"IsRaisedGroundFloor";"IsSunny";"IsUnderBuildingLaws";"IsUnderRoof";"IsWheelchairAccessable";"NumApartments";"NumBalconies";"NumBaths";"NumBathtubs";"NumFloors";"NumParkingIndoor";"NumParkingOutdoor";"NumPorches";"NumRooms";"NumShowers";"NumSwimmingPools";"NumTerraces";"NumToilets";"YearOfConstruction";"CountryID";"Zip";"City";"Street";"Condition";"CurrencyID";"DistanceBus";"DistanceHighway";"DistanceKindergarden";"DistancePlayground";"DistancePrimarySchool";"DistanceSecondarySchool";"DistanceShoppingFacilities";"DistanceTimeBus";"DistanceTimeHighway";"DistanceTimeShoppingFacilities";"DistanceTrainStation";"DistanceUniversity";"Floor";"Flooring";"LivingSpace";"BuildingArea";"BalconyMeters";"GardenMeters";"Heating";"LastModifiedOnSite";"MinergieGeneral";"GrossRent";"NetRent";"SideCost";"PurchasePrice";"Orientation";"ParkingIndoorText";"ParkingOutdoorText";"PetsAllowed";"PhoneType";"RenovationYear";"Situation";"StoveType";"ViewText";"Volume";"VendorCity";"VendorCountry";"VendorPriority";"VendorType";"VendorWebsite";"VendorZIP";"FlatRate";"PriceModel";"LastCreateMessageID";"LastUpdateMessageID";"LastDeleteMessageID";"LastMutatedMessageID";"GeoPosQuality";"GeoDataSource";"LevenshteinMatch";"LevenshteinFactor";"GeoPosX";"GeoPosY";"GeoPosLng";"GeoPosLat";"GeoSystem";"District";"StreetNumber";"ComparisPoints";"ComparisPrice";"ComparisPriceMin";"ComparisPriceMax";"CommunityID";"CommunityName";"UsefulArea";"PriceTypeID";"DuplicateGroupID";"LastPriceChangeDate";"LastPriceChange";"OverallPriceChange";"LocationID";"PartialMatch";"RealEstateID";"DeleteDate";"SiteIDOriginal"
6085028;2011-12-29 20:39:57.247;2012-07-14 09:09:22.480;-1;200;5543376;6085028;4;20;9999-12-31 00:00:00.000;0;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;0;0;0;0;NULL;0;NULL;0;0;0;NULL;1;NULL;NULL;4;0;0;NULL;5;NULL;0;NULL;NULL;1952;8;4059;NULL;Marignanostrasse;NULL;1;800;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;163;281;NULL;NULL;NULL;18.01.2012 18:19:24;0;NULL;NULL;NULL;895000;NULL;NULL;NULL;0;NULL;NULL;sehr ruhig;NULL;NULL;551;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;47345021;57078937;61319257;NULL;9;Google;NULL;NULL;264656;610955;7.5841040000;47.5325448000;NULL;Kanton Basel-Stadt;92;NULL;NULL;NULL;NULL;2701;Basel;NULL;1;5892878;NULL;NULL;NULL;9076;0;3247165;2012-07-14 09:09:22.480;NULL
6087439;2011-12-31 13:02:55.410;2016-04-11 20:12:30.030;-1;201;6087370;6087439;1;10;2016-05-01 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;1;1;NULL;2.5;NULL;NULL;NULL;NULL;NULL;8;8854;NULL;Kapellstrasse;NULL;1;250;NULL;250;NULL;250;250;500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;60;NULL;NULL;NULL;NULL;24.03.2016 13:18:06;NULL;1195;1040;155;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Wangen;CH;NULL;NULL;NULL;8855;NULL;NULL;47383672;157436720;157453366;NULL;9;Google;NULL;NULL;226122;710770;8.8999436000;47.1767760000;NULL;Bezirk March;6;5.47193214062898;1356.17833505045;1356.17833505045;1356.17833505045;1342;Galgenen;NULL;5;13408790;NULL;NULL;NULL;18320;0;3077236;2016-04-11 20:12:30.017;NULL
6087539;2011-12-31 13:06:15.663;2016-04-20 00:42:50.297;-1;201;6085492;6087539;8;10;2016-04-06 11:02:32.580;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1955;8;4500;Solothurn;Rossmarktplatz;NULL;1;200;NULL;NULL;NULL;NULL;NULL;400;NULL;NULL;NULL;NULL;NULL;4;NULL;NULL;NULL;NULL;NULL;NULL;05.04.2016 08:55:21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2006;NULL;NULL;NULL;NULL;Bern;CH;NULL;NULL;NULL;3000;NULL;NULL;47384261;157069021;158035986;NULL;9;Google;NULL;NULL;228197;607432;7.5367189000;47.2046722000;NULL;Bezirk Solothurn;1;NULL;NULL;NULL;NULL;2601;Solothurn;106;5;6187967;2012-08-16 13:01:05.893;2147483647;2147483647;76724;0;3465190;2016-04-20 00:42:50.280;NULL
6088454;2012-01-01 12:33:42.313;2016-03-14 14:22:25.193;-1;201;10546068;6088454;27;20;2016-02-12 13:32:44.410;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;9107;Urnäsch;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;612;NULL;NULL;NULL;11.02.2016 15:14:29;NULL;NULL;NULL;NULL;300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Urnäsch;CH;NULL;NULL;NULL;9107;NULL;NULL;47402240;154168329;155752351;NULL;4;Google;NULL;NULL;242311;739344;9.2817962000;47.3169432000;NULL;Bezirk Hinterland;NULL;NULL;NULL;NULL;NULL;3006;Urnäsch;NULL;2;12800672;2015-06-30 16:24:10.070;-6;-6;73324;0;4642071;2016-03-14 14:22:25.193;NULL
6088490;2012-01-01 13:08:38.273;2016-04-27 03:02:38.457;20;201;6981545;6088490;8;10;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2008;8;4052;Basel;Birsstrasse;NULL;1;70;100;NULL;NULL;NULL;NULL;30;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;NULL;NULL;NULL;NULL;07.01.2016 18:18:45;NULL;350;290;60;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Beim Stadion;NULL;NULL;NULL;Basel;CH;NULL;NULL;NULL;4020;NULL;NULL;47404143;158628240;140910330;NULL;9;Google;NULL;NULL;265636;613785;7.6217164000;47.5413057000;NULL;Kanton Basel-Stadt;320;NULL;NULL;NULL;NULL;2701;Basel;200;4;13258222;NULL;NULL;NULL;40857;0;5292197;NULL;NULL
6090783;2012-01-03 13:00:56.140;2012-07-13 11:32:30.750;-1;203;6090783;6090783;1;10;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;NULL;2.5;NULL;NULL;NULL;NULL;1985;8;9000;NULL;Oberstrasse;frisch renoviert;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;35;NULL;NULL;NULL;NULL;NULL;NULL;800;680;120;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;47438978;NULL;61186358;NULL;9;Google;NULL;NULL;253320;744922;9.3591150000;47.4147289000;NULL;Wahlkreis St. Gallen;123;NULL;NULL;NULL;NULL;3203;St. Gallen;NULL;NULL;5100518;NULL;NULL;NULL;186178;0;2746512;2012-07-13 11:32:30.750;NULL
6098522;2012-01-05 13:04:46.993;2016-03-30 20:22:53.433;-1;201;6098522;6098522;1;10;2016-04-01 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;1;NULL;NULL;3.5;NULL;NULL;NULL;NULL;1995;8;8353;NULL;Bahnhofstrasse;NULL;1;NULL;NULL;250;NULL;250;250;100;NULL;NULL;NULL;NULL;NULL;0;NULL;82;NULL;NULL;NULL;NULL;12.01.2016 13:59:46;NULL;1600;1420;180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Elsau;CH;NULL;NULL;NULL;8352;NULL;NULL;47512262;152356381;156708477;NULL;9;Google;NULL;NULL;261503;707532;8.8657255000;47.4954870000;NULL;Bezirk Winterthur;13A;4.82073350159796;1642.40538225401;1642.40538225401;1642.40538225401;298;Wiesendangen;NULL;5;13268229;2016-01-13 11:02:56.577;2;2;158761;0;5297553;2016-03-30 20:22:53.417;NULL
6106106;2012-01-06 20:45:36.157;2012-02-07 21:26:15.700;-1;200;6106106;6106106;1;20;9999-12-31 00:00:00.000;0;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;0;NULL;0;NULL;0;0;0;0;NULL;0;NULL;0;0;0;NULL;0;NULL;NULL;NULL;0;0;NULL;5.5;NULL;0;NULL;NULL;2012;8;8305;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;139;NULL;NULL;NULL;NULL;24.01.2012 12:11:58;0;NULL;NULL;NULL;940000;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;Zürich;CH;NULL;NULL;NULL;8001;NULL;NULL;47567711;48299019;48824649;NULL;4;Google;NULL;NULL;253227;688853;8.6162229000;47.4238550000;NULL;Bezirk Bülach;NULL;4.53499566984022;931136.216023666;931136.216023666;931136.216023666;54;Dietlikon;NULL;1;5966344;NULL;NULL;NULL;70776;0;3299751;2012-02-07 21:26:15.683;NULL
6106747;2012-01-07 08:30:24.057;2012-07-16 21:00:50.530;-1;203;6106747;6106747;1;10;2012-07-02 20:03:49.413;1;1;NULL;NULL;1;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;2;1;4;NULL;NULL;1;4.5;1;NULL;NULL;2;2008;8;7402;NULL;Sculmserstrasse;neuwertig;1;ca. 250 m;1.5 km;NULL;ca. 250 m;NULL;ca. 250 m;NULL;NULL;NULL;NULL;ca. 250 m;ca. 250 m;0;NULL;111;NULL;NULL;NULL;Wärmepumpe mit Erdsonden;NULL;NULL;1920;NULL;NULL;NULL;NULL;Abstellplatz gedeckt;NULL;NULL;NULL;NULL;NULL;Glaskeramik;Bergsicht|unverbaubarBergsicht;NULL;Chur;NULL;NULL;NULL;NULL;7001;NULL;NULL;47581821;59765339;61623771;NULL;9;Google;NULL;NULL;186386;749323;9.3952905000;46.8118764000;NULL;Bezirk Surselva;4;NULL;NULL;NULL;NULL;3672;Safiental;NULL;NULL;4800597;NULL;NULL;NULL;59767;0;2564376;2012-07-16 21:00:50.530;NULL
6108374;2012-01-07 15:14:30.963;2016-04-20 14:02:37.427;20;201;6124125;6108374;4;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;4.5;NULL;NULL;NULL;NULL;2012;8;1987;Hérémence;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;800;NULL;NULL;NULL;01.07.2015 00:00:00;NULL;NULL;NULL;NULL;935000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sion;CH;NULL;NULL;NULL;1950;NULL;NULL;47591879;158090939;135329496;NULL;5;Google;NULL;NULL;114439;596722;7.3961912000;46.1814123000;NULL;District d'Hérens;NULL;NULL;NULL;NULL;NULL;6084;Hérémence;NULL;1;6365483;2012-06-22 13:45:25.837;-37;-37;19172;0;3880637;NULL;NULL
6109499;2012-01-08 14:53:58.400;2012-02-08 21:25:48.593;-1;200;6109499;6109499;18;20;9999-12-31 00:00:00.000;1;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;0;0;0;0;NULL;0;NULL;0;0;0;NULL;1;NULL;NULL;4;1;1;NULL;5.5;NULL;0;NULL;NULL;1989;8;8602;NULL;In Stierwisen;NULL;1;100;NULL;100;NULL;100;NULL;500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;113;297;NULL;NULL;NULL;12.01.2012 18:15:59;0;NULL;NULL;NULL;1125000;NULL;NULL;NULL;0;NULL;2009;ländlich;NULL;Aussicht;NULL;Dällikon;CH;NULL;NULL;NULL;8108;NULL;NULL;47611706;48172778;48860559;NULL;9;Google;NULL;NULL;251533;690933;8.6434396000;47.4083329000;NULL;Bezirk Uster;42;NULL;NULL;NULL;NULL;200;Wangen-Brüttisellen;NULL;1;6185854;NULL;NULL;NULL;398589;0;3463501;2012-02-08 21:25:48.560;NULL
6112119;2012-01-09 14:40:53.033;2012-02-04 06:32:14.707;-1;213;6025214;6112119;4;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;1929;NULL;3004;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;123;480;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;980000;Ruhige und sonnige Lage|;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;47630789;NULL;48723280;NULL;5;Google;NULL;NULL;202586;601014;7.4519609000;46.9743434000;NULL;Amtsbezirk Bern;NULL;NULL;NULL;NULL;NULL;351;Bern;NULL;NULL;6173263;NULL;NULL;NULL;72523;0;3453239;2012-02-04 06:32:14.643;NULL
6114203;2012-01-09 20:44:50.987;2012-02-01 06:02:24.513;-1;200;6114203;6114203;1;20;9999-12-31 00:00:00.000;1;NULL;NULL;NULL;NULL;0;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;0;0;0;0;NULL;0;NULL;0;0;1;NULL;1;NULL;NULL;0;1;1;NULL;4.5;NULL;0;NULL;NULL;NULL;8;8126;NULL;NULL;NULL;1;200;NULL;150;NULL;600;600;100;NULL;NULL;NULL;NULL;NULL;1;NULL;127;NULL;NULL;NULL;NULL;09.01.2012 18:16:28;0;NULL;NULL;NULL;1540000;NULL;NULL;NULL;0;ISDN;NULL;NULL;NULL;NULL;NULL;Zollikon;CH;NULL;NULL;NULL;8702;NULL;NULL;47641103;48255939;48529441;NULL;4;Google;NULL;NULL;243027;689491;8.6226319000;47.3320303000;NULL;Bezirk Meilen;NULL;4.51934288216646;1521110.86838168;1521110.86838168;1521110.86838168;160;Zumikon;NULL;1;3641098;NULL;NULL;NULL;71309;0;1938193;2012-01-30 21:38:28.773;NULL
6116476;2012-01-10 13:21:17.047;2016-04-21 15:42:03.190;20;201;8810298;6116476;1;20;2016-04-21 15:42:03.003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;NULL;NULL;NULL;8;1875;Troistorrents;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;122;NULL;NULL;NULL;NULL;11.09.2015 16:07:41;NULL;NULL;NULL;NULL;859000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Monthey;CH;NULL;NULL;NULL;1870;NULL;NULL;47664031;158245136;146077835;NULL;5;Google;NULL;NULL;120703;554840;6.8532000000;46.2362400000;NULL;District de Monthey;NULL;4.53053176867654;850203.817857748;850203.817857748;850203.817857748;6156;Troistorrents;NULL;1;12703296;2015-04-04 05:01:42.187;-4;-4;982;0;3170999;NULL;NULL
6131729;2012-01-13 12:51:05.227;2012-03-15 18:01:40.450;-1;201;6131729;6131729;1;20;2012-03-06 11:32:37.430;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL;NULL;NULL;1980;8;3013;NULL;Altenbergstrasse;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;91;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;820000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Nidau;ch;NULL;NULL;NULL;2560;NULL;NULL;47770709;50188528;50540862;NULL;9;Google;NULL;NULL;199987;600722;7.4481167000;46.9509655000;NULL;Amtsbezirk Bern;126;2.48701513550703;590448.427439038;590448.427439038;590448.427439038;351;Bern;NULL;1;6198686;NULL;NULL;NULL;202180;0;3474542;2012-03-15 18:01:40.450;NULL
6131976;2012-01-13 12:55:18.247;2016-03-18 23:03:38.093;-1;201;6131976;6131976;4;10;2016-06-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;1;NULL;3.5;NULL;NULL;NULL;NULL;1966;8;4950;NULL;Buchenweg;NULL;1;500;NULL;NULL;NULL;NULL;NULL;500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;142;NULL;NULL;NULL;NULL;02.03.2016 14:55:44;NULL;1400;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;CH;NULL;NULL;NULL;NULL;NULL;NULL;47771106;155872631;156040643;NULL;9;Google;NULL;NULL;218086;629657;7.8293883000;47.1131054000;NULL;Amtsbezirk Trachselwald;18;NULL;NULL;NULL;NULL;954;Huttwil;NULL;5;13364206;NULL;NULL;NULL;83688;1;3474602;2016-03-18 23:03:38.077;NULL
6137407;2012-01-14 13:14:24.763;2016-04-21 08:53:07.220;20;201;6136670;6137407;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;NULL;NULL;NULL;8;3968;Veyras;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200;1000;NULL;NULL;NULL;17.03.2015 09:50:38;NULL;NULL;NULL;NULL;1200000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Vétroz;CH;NULL;NULL;NULL;1963;NULL;NULL;47813764;158202840;107678669;NULL;4;Google;NULL;NULL;127804;607584;7.5370800000;46.3016000000;NULL;District de Sierre;NULL;NULL;NULL;NULL;NULL;6250;Veyras;NULL;1;6199941;NULL;NULL;NULL;72892;0;3475658;NULL;NULL
6138025;2012-01-14 14:03:31.333;2016-04-20 17:39:00.163;20;201;6138025;6138025;1;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;6614;Brissago TI;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ascona;CH;NULL;NULL;NULL;6612;NULL;NULL;47817182;158152403;107678671;NULL;5;Google;NULL;NULL;108796;696208;8.6833242000;46.1237993000;NULL;Distretto di Locarno;NULL;NULL;NULL;NULL;NULL;5097;Brissago;NULL;1;7381249;NULL;NULL;NULL;443;0;4572485;NULL;NULL
6139189;2012-01-15 14:02:03.253;2016-04-21 00:52:18.297;20;201;6135464;6139189;25;10;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;8957;Spreitenbach;Geeracherstrasse;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05.08.2013 12:15:39;NULL;130;130;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Zürich;CH;NULL;NULL;NULL;8048;NULL;NULL;47837084;158178582;107685354;NULL;6;Google;NULL;NULL;252147;670623;8.3744685000;47.4163436000;NULL;Bezirk Baden;NULL;NULL;NULL;NULL;NULL;4040;Spreitenbach;NULL;5;6199517;NULL;NULL;NULL;75928;0;3475297;NULL;NULL
6141010;2012-01-16 14:45:01.880;2012-03-04 09:02:41.530;-1;200;6141010;6141010;19;20;9999-12-31 00:00:00.000;1;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;1;0;0;0;NULL;0;NULL;0;0;0;NULL;1;NULL;NULL;3;1;1;NULL;6.5;NULL;0;NULL;NULL;1967;8;4153;NULL;Eggfluhstrasse;NULL;1;300;800;200;NULL;200;1000;500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;156;163;NULL;NULL;NULL;16.01.2012 18:16:23;0;NULL;NULL;NULL;880000;NULL;NULL;NULL;0;NULL;2001;ruhig, naturnah;NULL;Aussicht;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;47853409;48244844;50003670;NULL;9;Google;NULL;NULL;259542;611376;7.5895649000;47.4865432000;NULL;Bezirk Arlesheim;39;NULL;NULL;NULL;NULL;2773;Reinach (BL);NULL;1;6200715;NULL;NULL;NULL;400396;0;3476349;2012-03-03 15:24:24.217;NULL
6141499;2012-01-16 15:04:32.677;2012-04-05 13:15:44.227;-1;201;6141499;6141499;4;20;9999-12-31 00:00:00.000;0;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;7;NULL;NULL;NULL;NULL;NULL;8;8046;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;164;240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;660;Affoltern am Albis;NULL;NULL;NULL;NULL;8910;NULL;NULL;47856337;50807299;51300032;NULL;5;Google;NULL;NULL;253009;681198;8.5147336000;47.4228755000;NULL;Bezirk Zürich;NULL;NULL;NULL;NULL;NULL;261;Zürich;NULL;1;6200977;2012-02-06 13:22:06.530;2147483647;2147483647;71025;0;3476577;2012-04-05 13:15:44.213;NULL
6143800;2012-01-17 13:03:28.630;2016-03-18 17:12:29.593;-1;201;6143800;6143800;1;10;2016-07-01 00:00:00.000;1;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;1;1;NULL;4;NULL;NULL;NULL;NULL;NULL;8;3177;Laupen;Mühlestrasse;NULL;1;100;7;100;NULL;100;250;150;NULL;NULL;NULL;NULL;NULL;0;NULL;94;NULL;NULL;NULL;NULL;08.03.2016 17:49:26;NULL;1490;1290;200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sonnige,ruhige,zentrale Lage;NULL;NULL;NULL;Kleinbösingen;CH;NULL;NULL;NULL;3213;NULL;NULL;47881922;155522188;156036942;NULL;9;Google;NULL;NULL;195030;584795;7.2390651000;46.9062009000;NULL;Amtsbezirk Laupen;19;5.39030562593382;1668.88160856001;1668.88160856001;1668.88160856001;667;Laupen;NULL;5;13376105;NULL;NULL;NULL;157298;0;1940147;2016-03-18 17:12:29.593;NULL
